Exchange,Base,Target,Last,Volume,Trust Score,USD Price
HTX,TRX,BTC,3.2185e-06,75725.12439053695,yellow,85962
Binance,THETA,BTC,4.08e-06,100045.8,yellow,85952
WhiteBIT,NEO,BTC,4.792e-05,9193.42,yellow,85829
P2B,XLM,BTC,2.81e-06,46843.5,yellow,85971
Dex-Trade,LINK,BTC,0.000145,4713.0,yellow,85561
WhiteBIT,GRT,BTC,5.686e-07,604449.0,yellow,85829
Binance,ALGO,BTC,1.62e-06,324080.0,yellow,86004
BitMart,BTC,TUSD,86256.08,1.93298,yellow,85922
Binance,STEEM,BTC,8.3e-07,2648529.0,yellow,85973
Kraken,UNI,XBT,7.18e-05,2285.44609182,yellow,85985
Gemini,LTC,BTC,0.0009632,146.66744,yellow,85994
TokoCrypto,WLD,BTC,7.01e-06,40.60912981455064,yellow,86035
FMFW.io,SAND,BTC,1.7448e-06,146413.7,yellow,85919
Binance,AR,BTC,4.57e-05,7178.76,yellow,85973
Binance,SKY,BTC,5e-07,6835355.0,yellow,85973
Bitget,BGB,BTC,4.095e-05,6689.5036,yellow,85930
CoinEx,PEPE,BTC,4.9e-11,67786714173.1,yellow,85933
BitMart,BNB,BTC,0.009803,181.08,yellow,85981
Crypto.com Exchange,LTC,BTC,0.0009651,178.099,yellow,85978
MEXC,ANKR,BTC,9.006e-08,4865275.9293,yellow,85921
Crypto.com Exchange,BTC,PYUSD,85942.17,0.246,yellow,85978
Azbit,UNI,BTC,7.15e-05,5088.236,yellow,86093
Nonkyc.io,BELLS,BTC,1.008e-06,1226957.0943,yellow,85903
FMFW.io,AXS,BTC,1.2593e-05,34346.26,yellow,86056
Kraken,ETC,XBT,0.0001577,116.01607929,yellow,86005
Bitget,DOGE,BTC,1.68e-06,82320.8866,yellow,85930
CoinEx,BANANO,BTC,1.2799e-08,1708325.71,yellow,85881
Gate,QTUM,BTC,1.757e-05,22078.483,yellow,85970
KuCoin,BTC,DAI,86137.8,0.0,yellow,86129
WhiteBIT,MANTA,BTC,1.355e-06,379931.8,yellow,85829
Dex-Trade,LTC,BTC,0.000967,455.01,yellow,86042
BitMart,XLM,BTC,2.8199e-06,592429.02,yellow,86044
BitMart,ZRX,BTC,1.7802e-06,888198.8,yellow,86044
Upbit,XRP,BTC,2.375e-05,10999.39337383,yellow,86166
ProBit Global,BTCV,BTC,6.26e-06,67951.8928,yellow,85897
DigiFinex,ETC,BTC,0.0001581,697.85,yellow,85904
QMall,LINK,BTC,0.0001448,589.067826,yellow,86056
Binance,NEO,BTC,4.765e-05,4119.63,yellow,85952
Upbit,SOON,BTC,6.69e-06,834256.19935039,yellow,86166
KuCoin,DOT,BTC,2.614e-05,0.0,yellow,86042
XT.COM,FIL,BTC,1.86e-05,10642.43,yellow,86056
Binance,OG,BTC,0.0001552,1655.7,yellow,85973
WhiteBIT,ANKR,BTC,9.01e-08,3611359.0,yellow,85829
Bitfinex,BTC,EURQ,75538.0,0.00024007,yellow,86468
Crypto.com Exchange,WBTC,BTC,0.9973,0.1554,yellow,85986
DigiFinex,DASH,BTC,0.0006522,270.479,yellow,85904
WhiteBIT,TIA,BTC,7.088e-06,172807.9,yellow,85829
Bybit,BTC,XUSD,87234.5,4.5e-05,yellow,87214
Bithumb,XRP,BTC,2.367e-05,17129.406725110188,yellow,86633
Dex-Trade,ADA,BTC,4.73e-06,135759.0,yellow,85704
WhiteBIT,EGLD,BTC,8.634e-05,2682.13,yellow,85829
TokoCrypto,INJ,BTC,6.3e-05,28.9884126984127,yellow,86008
Cryptal,ETH,BTC,0.032565,8.5485,yellow,86092
WhiteBIT,ETC,BTC,0.0001579,2264.55,yellow,85829
Bitfinex,ETC,BTC,0.00015781,11.12343394,yellow,86169
Upbit,USDT,BTC,1.156e-05,43967.16225753,yellow,86144
BitMart,DASH,BTC,0.000649,2573.078,yellow,86053
WhiteBIT,POL,BTC,1.538e-06,261636.5,yellow,85789
Bitfinex,DOGE,BTC,1.67e-06,8483.52071343,yellow,85970
Paymium,BTC,EUR,74999.99,1.07870093,yellow,86490
FMFW.io,RUNE,BTC,7.241e-06,4589.44,yellow,86056
FMFW.io,XTZ,BTC,5.62e-06,22376.2,yellow,86056
WhiteBIT,REZ,BTC,7.42e-08,3683975.0,yellow,85829
WhiteBIT,THETA,BTC,4.051e-06,227663.4,yellow,85829
Bitrue,XRP,BTC,2.386e-05,40399.2,yellow,86043
Gate,IOTA,BTC,1.3264e-06,62756.3,yellow,85970
TokoCrypto,QNT,BTC,0.0008895,1.000697020798201,yellow,86035
Upbit,CTSI,BTC,5.1e-07,3550289.35175476,yellow,86166
Binance,POL,BTC,1.53e-06,298989.6,yellow,85930
WhiteBIT,INJ,BTC,6.324e-05,2827.3,yellow,85829
Upbit,ETH,BTC,0.03247915,14.41121265,yellow,86166
Binance,IOTA,BTC,1.33e-06,307244.0,yellow,85952
Binance,ENS,BTC,0.0001276,1257.61,yellow,85978
WhiteBIT,UMA,BTC,9.46e-06,39824.4,yellow,85829
QMall,UNI,BTC,7.17e-05,1733.5050992,yellow,86056
Binance,VET,BTC,1.5e-07,15398783.0,yellow,85952
WhiteBIT,MANA,BTC,1.893e-06,146104.0,yellow,85829
KuCoin,LINK,BTC,0.00014496,0.0,yellow,86042
DigiFinex,FIL,BTC,1.861e-05,1750.2,yellow,85904
WhiteBIT,TRB,BTC,0.0002321,1305.15,yellow,85829
Binance,ADX,BTC,1.27e-06,101583.0,yellow,85952
KuCoin,WIN,BTC,3.71e-10,0.0,yellow,86042
FMFW.io,KNC,BTC,3.117e-06,32643.3,yellow,86056
Binance,CTSI,BTC,5.1e-07,2791453.0,yellow,85973
Nonkyc.io,BCH,BTC,0.006324,158.865,yellow,86009
WhiteBIT,ASTR,BTC,1.44e-07,2631346.6,yellow,85829
Binance,KAVA,BTC,1.32e-06,107258.6,yellow,86004
FMFW.io,XMR,BTC,0.0045,9.847,yellow,86056
FMFW.io,ZRX,BTC,1.775e-06,47077.2,yellow,86056
Trubit,ATOM,BTC,2.83e-05,64367.12,yellow,86167
Trubit,XRP,BTC,2.387e-05,87723.0,yellow,85738
KuCoin,TEL,BTC,6.162e-08,0.0,yellow,86042
Crypto.com Exchange,ATOM,BTC,2.832e-05,2168.29,yellow,85978
Binance,SAND,BTC,1.74e-06,132199.0,yellow,85973
BitMart,VET,BTC,1.502e-07,10249268.0,yellow,86044
Binance,FLOW,BTC,2.66e-06,80386.53,yellow,85978
Binance,MANTA,BTC,1.35e-06,679925.5,yellow,85952
FMFW.io,EGLD,BTC,8.64e-05,1724.0264,yellow,86056
Kraken,GRT,XBT,5.7e-07,52163.65141514,yellow,85985
BitMart,QTUM,BTC,1.759e-05,66653.31,yellow,86044
Binance,OP,BTC,3.53e-06,21021.88,yellow,85952
WhiteBIT,OP,BTC,3.52e-06,142978.43,yellow,85829
Binance,BAND,BTC,4.33e-06,57075.7,yellow,85973
Bitfinex,AVAX,BTC,0.0001552,109.644721,yellow,86169
P2B,CRV,BTC,4.5e-06,11656.0,yellow,85971
Binance,HFT,BTC,4.7e-07,2396313.1,yellow,85952
WhiteBIT,RENDER,BTC,1.963e-05,7926.88,yellow,85829
Binance,DIA,BTC,4.11e-06,25402.6,yellow,85973
FMFW.io,SNX,BTC,6.5e-06,38990.55,yellow,86056
Binance,APE,BTC,3.25e-06,40056.67,yellow,85952
KuCoin,ALGO,BTC,1.625e-06,0.0,yellow,85930
CoinEx,STARS,BTC,7.02e-09,8579789.07,yellow,85954
Binance,KNC,BTC,3.12e-06,76429.4,yellow,85950
BitMart,VET,BTC,1.5e-07,10227098.0,yellow,85959
WhiteBIT,GLM,BTC,2.26e-06,91297.57,yellow,85829
Bitrue,ADA,BTC,4.72e-06,126192.9,yellow,86043
CEX.IO,DASH,BTC,0.000653,0.6741,yellow,85980
WhiteBIT,W,BTC,5.12e-07,1051434.7,yellow,85829
Binance,ZK,BTC,4.4e-07,1347240.8,yellow,85973
Binance,MAV,BTC,3.5e-07,2176230.0,yellow,85930
Binance,AWE,BTC,5.6e-07,1373355.0,yellow,85950
WhiteBIT,WOO,BTC,3.11e-07,567613.2,yellow,85829
KuCoin,XYO,BTC,6.13e-08,0.0,yellow,85930
WhiteBIT,ACE,BTC,2.519e-06,83877.6,yellow,85829
Binance,SCRT,BTC,1.65e-06,98564.6,yellow,85973
KuCoin,VET,BTC,1.493e-07,0.0,yellow,85930
CoinEx,VSYS,BTC,3.705e-09,8355988.22,yellow,85926
Binance,AI,BTC,5.9e-07,1049294.5,yellow,85930
Binance,TIA,BTC,7.1e-06,73458.28,yellow,85930
Binance,MANA,BTC,1.89e-06,33918.0,yellow,85950
Binance,AGLD,BTC,3.28e-06,10469.9,yellow,85973
WhiteBIT,A,BTC,2.3863e-06,48251.0,yellow,85789
Binance,DYDX,BTC,2.72e-06,43740.99,yellow,85977
Nonkyc.io,ETC,BTC,0.000158,2633.24,yellow,85974
DigiFinex,NEO,BTC,4.77e-05,379.63,yellow,85940
AscendEX (BitMax),$UBC,BTC,1.2473e-08,47061341.0,yellow,86315
BitMart,SKY,BTC,5.01e-07,2253983.4,yellow,85981
KuCoin,DGB,BTC,7.6e-08,0.0,yellow,85930
Binance,KSM,BTC,9.71e-05,2425.533,yellow,85973
Binance,RIF,BTC,4.3e-07,30470.0,yellow,85950
Binance,CYBER,BTC,8.81e-06,10344.34,yellow,85930
Gate,TRVL,BTC,3.773e-08,2528846.401,yellow,85949
Binance,STRAX,BTC,2.8e-07,3361863.0,yellow,85950
KuCoin,ONE,BTC,4.77e-08,0.0,yellow,85930
Binance,GLM,BTC,2.24e-06,65760.0,yellow,85973
Bybit,BTC,DAI,86150.9,0.010961,yellow,86142
BitStorage,LTC,BTC,0.000968,76.0,yellow,86030
Binance,CELO,BTC,1.84e-06,56485.5,yellow,85973
FMFW.io,COMP,BTC,0.000329,3.3977,yellow,86056
WhiteBIT,PYTH,BTC,8.41e-07,343458.1,yellow,85829
Bitfinex,XLM,BTC,2.82e-06,7307.52239469,yellow,86209
Binance,BANANA,BTC,8.25e-05,1309.064,yellow,85930
Cryptal,BTC,EUR,74517.29,0.868177,yellow,85946
Binance,WAN,BTC,7.8e-07,392418.0,yellow,85950
Binance,BICO,BTC,7.2e-07,918728.12,yellow,85950
Binance,CFX,BTC,9.2e-07,278712.0,yellow,85973
Binance,AXL,BTC,1.48e-06,74135.69,yellow,85930
Dex-Trade,XLM,BTC,2.84e-06,146126.0,yellow,86042
Bybit,DOT,BTC,2.636e-05,1429.13,yellow,85979
KuCoin,POND,BTC,5.59e-08,0.0,yellow,85930
Binance,FORTH,BTC,2.052e-05,1629.62,yellow,85977
Nonkyc.io,SOL,BTC,0.00149963,45.65,yellow,86009
Bitrue,BAT,BTC,2.36e-06,204952.05,yellow,86043
Binance,STG,BTC,1.31e-06,130092.5,yellow,85930
TokoCrypto,SUSHI,BTC,4.66e-06,7937.188841201717,yellow,86008
TokoCrypto,1INCH,BTC,2.2e-06,235.5,yellow,86008
Binance,ARDR,BTC,6.7e-07,483591.0,yellow,85950
FMFW.io,THETA,BTC,4.064e-06,1241.0,yellow,86056
Binance,UMA,BTC,9.49e-06,17669.1,yellow,85973
CEX.IO,THETA,BTC,4.1e-06,77.13,yellow,85980
Nonkyc.io,TRX,BTC,3.218e-06,71661.372,yellow,86105
Dex-Trade,CRV,BTC,4.52e-06,49600.0,yellow,86042
Binance,API3,BTC,6.23e-06,35934.02,yellow,85950
Upbit,ORDER,BTC,1.48e-06,173618.78611206,yellow,86144
Nonkyc.io,ADA,BTC,4.718e-06,60502.896,yellow,86009
Upbit,SOL,BTC,0.00149946,79.53338536,yellow,86144
Bitget,CRV,BTC,4.5e-06,10246.285,yellow,85950
Upbit,HAEDAL,BTC,6.7e-07,825073.68777918,yellow,86144
Binance,LRC,BTC,6.2e-07,488250.0,yellow,85950
KuCoin,AVAX,BTC,0.00015441,0.0,yellow,85930
Binance,DUSK,BTC,6.8e-07,391174.0,yellow,86004
Binance,SXP,BTC,1.04e-06,83758.9,yellow,85973
Binance,MAGIC,BTC,1.2e-06,231560.2,yellow,85930
Cryptal,ADA,BTC,4.73e-06,21448.2,yellow,86092
Binance,BEL,BTC,1.79e-06,101279.3,yellow,85973
Nonkyc.io,BC2,BTC,4.9723e-06,39393.0005,yellow,86105
Binance,AUDIO,BTC,3.9e-07,693572.1,yellow,85973
WhiteBIT,FLOW,BTC,2.66e-06,67131.15,yellow,85829
Binance,GAS,BTC,2.43e-05,1591.5,yellow,85950
Bitget,FET,BTC,3.14e-06,13545.8,yellow,85950
Kraken,SC,XBT,1.83e-08,3638900.25749578,yellow,86005
KuCoin,BTC,BRL,473119.5,0.0,yellow,87569
KuCoin,BCHSV,BTC,0.0002358,0.0,yellow,85930
Upbit,NCT,BTC,1.2e-07,1845831.27378849,yellow,86164
CoinEx,XAUT,BTC,0.04698946,0.86238932,yellow,85935
WhiteBIT,S,BTC,1.212e-06,62461.1,yellow,85789
KuCoin,ICP,BTC,4.65e-05,0.0,yellow,85930
Luno,SOL,XBT,0.0015,119.203,yellow,86056
Dex-Trade,ATOM,BTC,2.84e-05,4952.5,yellow,86042
CoinEx,SHIB,BTC,9.2e-11,1237456862.35,yellow,85954
CoinEx,SUI,BTC,1.582e-05,2404.11142154,yellow,85954
CoinEx,FLOKI,BTC,5.27e-10,104425453.4,yellow,85954
CoinEx,BOME,BTC,7.961e-09,8637691.92,yellow,85954
Binance,RED,BTC,2.91e-06,24239.8,yellow,85950
CoinEx,CKB,BTC,2.8677e-08,932703.29,yellow,85874
Binance,STORJ,BTC,1.72e-06,82517.0,yellow,85950
Dex-Trade,SUSHI,BTC,4.64e-06,38695.0,yellow,86042
CoinEx,RTM,BTC,1.945e-09,29899356.12,yellow,86127
Nonkyc.io,XRP,BTC,2.3808e-05,5821.13,yellow,86009
Upbit,FORT,BTC,2.5e-07,1396729.86999444,yellow,86144
WhiteBIT,IO,BTC,2.62e-06,102444.78,yellow,85829
P2B,YFI,BTC,0.0467,0.1671,yellow,86182
KuCoin,ANKR,BTC,9.01e-08,0.0,yellow,85930
Kraken,MINA,XBT,1.225e-06,2006.40388581,yellow,85985
CoinEx,IOST,BTC,1.9336e-08,1722323.24,yellow,85874
Binance,NFP,BTC,3.6e-07,1479944.0,yellow,85930
zondacrypto,LTC,BTC,0.00096,14.57780782,yellow,85977
Binance,MOVE,BTC,5.7e-07,282736.9,yellow,85950
Binance,ZRX,BTC,1.78e-06,57733.0,yellow,85950
Nonkyc.io,XLM,BTC,2.818e-06,54867.909,yellow,85974
CoinEx,AVAX,BTC,0.00015495,247.15645875,yellow,85874
CoinEx,BONK,BTC,1.03e-10,1131770736.88,yellow,85954
CoinEx,DOT,BTC,2.61749e-05,1279.33751051,yellow,85874
CoinEx,SNX,BTC,6.495e-06,15036.31355787,yellow,85954
Kraken,XBT,PYUSD,86088.8,0.01704683,yellow,86072
Crypto.com Exchange,AVAX,BTC,0.00015487,262.98,yellow,85977
Binance,FIS,BTC,5.3e-07,532687.0,yellow,85973
CoinEx,KAIA,BTC,9.053e-07,86222.17169341,yellow,85935
Bitget,ORDI,BTC,4.54e-05,1091.49,yellow,85950
CoinEx,SKY,BTC,5.019e-07,86839.97724252,yellow,85935
Binance,PYTH,BTC,8.4e-07,95737.6,yellow,85930
zondacrypto,BTC,EUR,75000.0,0.24468923,yellow,86525
Binance,SKL,BTC,1.6e-07,444275.0,yellow,85950
TokoCrypto,STG,BTC,1.31e-06,266.29007633587787,yellow,86035
CoinEx,SC,BTC,1.8232e-08,1731186.1,yellow,85874
Upbit,BFC,BTC,2.5e-07,542651.41203076,yellow,86144
Binance,SFP,BTC,3.5e-06,7312.0,yellow,85973
KuCoin,COTI,BTC,3.2e-07,0.0,yellow,85930
CoinEx,OSMO,BTC,9.397e-07,86173.57008303,yellow,86127
Binance,HIVE,BTC,1.18e-06,86858.0,yellow,85973
CoinEx,ZIL,BTC,6.8136e-08,864162.01,yellow,85874
CoinEx,XEC,BTC,1.36e-10,356298618.74,yellow,85954
CoinEx,JASMY,BTC,8.2428e-08,882804.17,yellow,85954
Bithumb,SOL,BTC,0.00149332,49.50034816,yellow,86631
CoinEx,LDO,BTC,7.3751e-06,10849.40537872,yellow,85954
Binance,BB,BTC,7.9e-07,92524.6,yellow,85930
Binance,ILV,BTC,8.8e-05,1421.536,yellow,85973
KuCoin,CHZ,BTC,3.198e-07,0.0,yellow,85930
Binance,ONG,BTC,1.07e-06,31755.0,yellow,85950
CoinEx,LUNA,BTC,8.307e-07,86108.18223275,yellow,85954
CoinEx,SAND,BTC,1.7498e-06,58476.57129403,yellow,86127
CoinEx,DEGEN,BTC,1.4004e-08,1725684.59,yellow,85954
CoinEx,DINGO,BTC,2.25e-10,224680803.09,yellow,85935
CoinEx,ONE,BTC,4.7629e-08,890253.81,yellow,86036
CoinEx,APT,BTC,2.625e-05,939.83480159,yellow,86127
CoinEx,ONG,BTC,1.0747e-06,85032.12448328,yellow,85954
CoinEx,XNA,BTC,1.167e-09,59505143.59,yellow,85954
CoinEx,EGLD,BTC,8.659e-05,862.09591117,yellow,86036
CoinEx,NEOX,BTC,5.7e-10,88754200.62,yellow,85954
Nonkyc.io,RIC,BTC,8.15e-08,442879.8842,yellow,86009
CoinEx,AR,BTC,4.546e-05,1139.18771496,yellow,86036
Binance,POLYX,BTC,7.4e-07,89958.2,yellow,85930
INX One,AVAXC,BTC,0.0001546,10.08921564,yellow,85957
Upbit,SCR,BTC,1.09e-06,263586.56060521,yellow,86144
Upbit,OGN,BTC,4.1e-07,16086.95191535,yellow,86144
CoinEx,W,BTC,5.11e-07,87452.51052797,yellow,85954
CoinEx,MNT,BTC,1.17886e-05,6015.00109722,yellow,85954
Binance,SHELL,BTC,7.5e-07,76377.8,yellow,85950
CoinEx,XTZ,BTC,5.6099e-06,8704.51156847,yellow,85874
CoinEx,NIM,BTC,7.563e-09,8632113.56,yellow,86036
CoinEx,BEAMX,BTC,3.7863e-08,877106.15,yellow,85954
Upbit,FIL,BTC,1.863e-05,2557.94600184,yellow,86144
KuCoin,SNX,BTC,6.5e-06,0.0,yellow,85930
CoinEx,ICP,BTC,4.66003e-05,868.55525338,yellow,86036
KuCoin,NEO,BTC,4.77e-05,0.0,yellow,85930
CoinEx,RXD,BTC,1.765e-09,23338320.44,yellow,85954
CoinEx,FIO,BTC,1.17777e-07,174889.92,yellow,86127
KuCoin,TRAC,BTC,6.37e-06,0.0,yellow,85930
CoinEx,ICX,BTC,7.763e-07,88002.20118963,yellow,85874
CoinEx,LAT,BTC,2.5378e-08,880678.1,yellow,86036
BitStorage,ATOM,BTC,2.84e-05,1851.7,yellow,86030
KuCoin,RSR,BTC,3.76e-08,0.0,yellow,85930
Binance,PHA,BTC,5.2e-07,259406.0,yellow,85973
KuCoin,KRL,BTC,2.42e-06,0.0,yellow,85930
CoinEx,ETN,BTC,2.1185e-08,1725394.22,yellow,86036
CoinEx,WAN,BTC,7.804e-07,88266.84715112,yellow,86036
KuCoin,DAG,BTC,1.605e-07,0.0,yellow,85930
P2B,MANA,BTC,1.89e-06,5494.0,yellow,85971
CoinEx,IRIS,BTC,6.776e-09,8504053.92,yellow,86036
CoinEx,THETA,BTC,4.075e-06,8570.39588101,yellow,86036
CoinEx,OAS,BTC,2.8247e-08,830948.77,yellow,85954
CoinEx,POLYX,BTC,7.365e-07,87629.68906823,yellow,85954
CoinEx,WIF,BTC,3.9301e-06,8638.31711851,yellow,85954
CoinEx,ATOM,BTC,2.83593e-05,1189.32224466,yellow,85874
CoinEx,NTRN,BTC,4.856e-07,93090.3948288,yellow,85954
Upbit,HUMA,BTC,3e-07,669870.38866152,yellow,86144
CoinEx,ARDR,BTC,6.717e-07,87353.20700934,yellow,85874
KuCoin,OM,BTC,8.35e-07,0.0,yellow,85930
Bithumb,WITCH,BTC,3.3e-07,75686.92241784,yellow,86631
Bitget,ATOM,BTC,2.86e-05,1478.6984,yellow,85950
KuCoin,BAX,BTC,1.57e-10,0.0,yellow,85930
P2B,KNC,BTC,3.11e-06,2571.0,yellow,85971
CoinEx,XPRT,BTC,1.84321e-07,174992.31,yellow,86127
Upbit,DOGE,BTC,1.69e-06,19536.6164904,yellow,86144
KuCoin,TRVL,BTC,3.78e-08,0.0,yellow,85930
CoinEx,STRD,BTC,6.581e-07,86926.33201174,yellow,85954
KuCoin,A,BTC,2.384e-06,0.0,yellow,85930
CoinEx,QTUM,BTC,1.75801e-05,1753.74905507,yellow,85926
CoinEx,BAND,BTC,4.337e-06,8618.82670334,yellow,86036
CoinEx,FET,BTC,3.16e-06,11756.94947745,yellow,85954
Upbit,SNX,BTC,6.58e-06,8611.89668271,yellow,86144
CoinEx,LUNC,BTC,3.08e-10,85389004.04,yellow,85954
CoinEx,QKC,BTC,4.9501e-08,859681.12,yellow,86036
Binance,GLMR,BTC,3.2e-07,98068.5,yellow,85950
CoinEx,SAFE,BTC,1.7194e-06,17207.05971076,yellow,85954
PointPay,AGLD,BTC,3.28e-06,182.362,yellow,86015
CoinEx,ZEN,BTC,0.00014146,181.73338623,yellow,85874
CoinEx,XRD,BTC,2.3779e-08,860028.93,yellow,85954
CoinEx,POKT,BTC,1.58955e-07,174972.96,yellow,86127
CoinEx,FLUX,BTC,1.3935e-06,20526.83498805,yellow,86036
CoinEx,NIBI,BTC,1.61205e-07,181880.26,yellow,85954
CoinEx,AKT,BTC,5.7426e-06,8769.56012828,yellow,85954
CoinEx,ORDI,BTC,4.519e-05,873.75011646,yellow,85954
Nonkyc.io,BEAM,BTC,3.584e-07,79234.9431,yellow,86009
Coinbase Exchange,LRC,BTC,6.2e-07,61503.0,yellow,86101
KuCoin,RLC,BTC,8.18e-06,0.0,yellow,85930
Binance,GRT,BTC,5.7e-07,71182.0,yellow,85973
Binance,ID,BTC,9e-07,28982.0,yellow,85930
Binance,ONT,BTC,8.3e-07,66403.0,yellow,85950
CoinEx,STX,BTC,3.56e-06,8606.18683881,yellow,86036
CoinEx,PHA,BTC,5.227e-07,86582.59741682,yellow,85954
CoinEx,DNX,BTC,3.897e-07,89464.6523864,yellow,85954
CoinEx,CRO,BTC,1.2307e-06,22363.34986519,yellow,85954
CoinEx,ENA,BTC,2.7953e-06,8906.18231503,yellow,85954
Binance,REQ,BTC,1.27e-06,26671.0,yellow,85950
CoinEx,RON,BTC,2.12e-06,17080.86435594,yellow,86127
Bitrue,ETC,BTC,0.000158,256.3395,yellow,86043
Binance,JOE,BTC,8.7e-07,57048.68,yellow,85950
CoinEx,POL,BTC,1.5409e-06,27548.84336518,yellow,85935
CoinEx,IMX,BTC,3.535e-06,8571.93953605,yellow,85954
Bitrue,USDR,BTC,1.16074e-05,2181.02025,yellow,86031
CoinEx,ACA,BTC,1.57267e-07,172766.78,yellow,86127
CoinEx,TLOS,BTC,3.10792e-07,87822.19,yellow,86127
CoinEx,RIF,BTC,4.325e-07,86013.2590828,yellow,85954
CoinEx,OKB,BTC,0.00120005,16.98945553,yellow,85874
CoinEx,ARB,BTC,2.3449e-06,8644.98935744,yellow,85954
Bithumb,WLD,BTC,6.96e-06,4716.423134265713,yellow,86631
DigiFinex,A,BTC,2.39e-06,1494.3,yellow,85950
CoinEx,AUDIO,BTC,3.88e-07,86647.01758035,yellow,86127
CoinEx,S,BTC,1.2091e-06,31972.23500388,yellow,85935
SafeTrade,BTCZ,BTC,5e-10,987273.2,yellow,86093
CoinEx,ALGO,BTC,1.6218e-06,22627.95478444,yellow,85926
CoinEx,HNS,BTC,3.2306e-08,873501.14,yellow,85874
KuCoin,RUNE,BTC,7.24e-06,0.0,yellow,85930
CoinEx,MANA,BTC,1.89e-06,17394.69942799,yellow,85874
QMall,SNX,BTC,6.49e-06,1959.6192318,yellow,86056
CoinEx,CELO,BTC,1.84e-06,17347.71696346,yellow,86127
Binance,PNUT,BTC,9.7e-07,17889.3,yellow,85950
Freiexchange,XPM,BTC,4.4e-07,11076.86053878,yellow,86042
CoinEx,ASTR,BTC,1.45048e-07,171764.03,yellow,86127
CoinEx,STRAX,BTC,2.773e-07,104442.59427997,yellow,86036
CoinEx,DAG,BTC,1.60544e-07,175368.87,yellow,85954
KuCoin,XDC,BTC,6.16e-07,0.0,yellow,85930
CoinEx,KAR,BTC,1.5382e-07,173806.89,yellow,86127
Dex-Trade,XCP,BTC,2.25e-05,1545.0,yellow,86042
CoinEx,DYDX,BTC,2.7201e-06,8582.1824325,yellow,85954
CoinEx,FLOW,BTC,2.67e-06,8695.73167582,yellow,86036
KuCoin,INJ,BTC,6.246e-05,0.0,yellow,85930
CoinEx,GAS,BTC,2.43004e-05,994.16967221,yellow,85954
CoinEx,GLMR,BTC,3.196e-07,87047.01781885,yellow,86127
Bitrue,USDQ,BTC,1.1602e-05,2251.5897,yellow,86031
Binance,OM,BTC,8.5e-07,20068.1,yellow,85973
PointPay,ADA,BTC,4.73e-06,42653.604,yellow,86015
CoinEx,MINA,BTC,1.2183e-06,17435.14532457,yellow,86036
Bitrue,EURR,BTC,1.33582e-05,2244.52395,yellow,86031
CoinEx,BLOCX,BTC,2.4851e-08,917307.8,yellow,85954
CoinEx,NRG,BTC,2.905e-07,85722.43157163,yellow,85874
CoinEx,TFUEL,BTC,2.33702e-07,87851.88,yellow,86127
CoinEx,A,BTC,2.39e-06,8796.64923008,yellow,85935
CoinEx,WAVES,BTC,7.6971e-06,8543.0094639,yellow,85874
Binance,SYS,BTC,2.6e-07,358258.0,yellow,85950
QMall,SUSHI,BTC,4.66e-06,528.3456707,yellow,86056
CoinEx,XLM,BTC,2.8149e-06,9411.036019,yellow,85874
Binance,POWR,BTC,1.02e-06,20509.0,yellow,85950
CoinEx,HIVE,BTC,1.1798e-06,17483.42793828,yellow,86036
DigiFinex,ONG,BTC,1.08e-06,17684.0,yellow,85940
CoinEx,IOTA,BTC,1.3299e-06,17553.05612951,yellow,85874
Freiexchange,PPC,BTC,3.95e-06,3263.69051104,yellow,86042
Upbit,XLM,BTC,2.82e-06,9913.02960025,yellow,86144
Bitrue,LRC,BTC,6.2e-07,49362.45,yellow,86043
WhiteBIT,PORTAL,BTC,2.12e-07,90898.6,yellow,85829
Giottus,BTC,INR,8200000.0,0.02153017,yellow,91905
CoinEx,LINK,BTC,0.00014464,172.92670537,yellow,85874
Kanga,BTC,USDQ,85984.05,0.0,yellow,85907
TokoCrypto,LAYER,BTC,2.61e-06,314.9425287356322,yellow,86035
Upbit,BAT,BTC,2.38e-06,4714.5612369,yellow,86144
Bitrue,AAVE,BTC,0.001997,3.477,yellow,86043
P2B,ENJ,BTC,3.8e-07,4896.6,yellow,86182
P2B,POWR,BTC,1.02e-06,11134.0,yellow,85971
Upbit,IP,BTC,2.72e-05,1691.10015478,yellow,86144
Coinbase Exchange,GRT,BTC,5.7e-07,16055.8,yellow,86101
Upbit,DOT,BTC,2.598e-05,590.99256088,yellow,86144
Upbit,AFC,BTC,4.55e-06,7152.3059656,yellow,86144
KuCoin,IOTA,BTC,1.323e-06,0.0,yellow,85930
Kanga,BTC,EURR,74313.413,0.0,yellow,85907
KuCoin,WAVES,BTC,7.63e-06,0.0,yellow,85930
FMFW.io,STORJ,BTC,1.714e-06,4694.0,yellow,86056
KuCoin,AR,BTC,4.5e-05,0.0,yellow,85930
Upbit,BCH,BTC,0.00632189,1.14299864,yellow,86144
Upbit,AAVE,BTC,0.00198,1.75465481,yellow,86144
KuCoin,XTZ,BTC,5.58e-06,0.0,yellow,85930
Gemini,LINK,BTC,0.00014422,46.566138,yellow,85994
Nonkyc.io,YEC,BTC,6.594e-06,409.9619,yellow,86009
Upbit,TRUST,BTC,2.4e-06,17368.74853226,yellow,86144
KuCoin,GAS,BTC,2.423e-05,0.0,yellow,85930
